X,Y,Z,surface,group
455052.681201,6782038.221573001,-1964.99707,etive,etive F
455902.681201,6781588.221573001,-1987.433716,etive,etive F
456002.681201,6781888.221573001,-1938.051636,etive,etive F
455402.681201,6782138.221573001,-1969.0449219999998,etive,etive F
455252.681201,6782088.221573001,-1958.560791,etive,etive F
455102.681201,6782038.221573001,-1962.770142,etive,etive F
455352.681201,6781838.221573001,-1970.06543,etive,etive F
455152.681201,6781688.221573001,-1957.1187739999998,etive,etive F
455502.681201,6781688.221573001,-1948.612671,etive,etive F
455202.681201,6781688.221573001,-1954.405518,etive,etive F
455052.681201,6782088.221573001,-1965.825439,etive,etive F
455402.681201,6781488.221573001,-1974.321045,etive,etive F
456352.681201,6781838.221573001,-1899.49939,etive,etive F
455852.681201,6782138.221573001,-1929.1855469999998,etive,etive F
455652.681201,6781738.221573001,-1943.088989,etive,etive F
455202.681201,6782188.221573001,-1947.2093510000002,etive,etive F
455352.681201,6781988.221573001,-1968.717407,etive,etive F
456252.681201,6781488.221573001,-1890.395752,etive,etive F
455402.681201,6781588.221573001,-1949.277588,etive,etive F
456002.681201,6781788.221573001,-1939.238281,etive,etive F
455252.681201,6781888.221573001,-1967.986938,etive,etive F
455652.681201,6781638.221573001,-1960.507813,etive,etive F
456252.681201,6781738.221573001,-1914.551392,etive,etive F
455752.681201,6781638.221573001,-1965.4941410000001,etive,etive F
455402.681201,6781638.221573001,-1947.3927,etive,etive F
455602.681201,6782188.221573001,-1965.3221440000002,etive,etive F
455152.681201,6781488.221573001,-1968.143188,etive,etive F
455302.681201,6781588.221573001,-1952.484741,etive,etive F
455152.681201,6781838.221573001,-1970.078613,etive,etive F
455402.681201,6781888.221573001,-1969.9002690000002,etive,etive F
455402.681201,6781988.221573001,-1971.2321780000002,etive,etive F
455752.681201,6782188.221573001,-1945.4284670000002,etive,etive F
455352.681201,6782038.221573001,-1969.381714,etive,etive F
455652.681201,6781538.221573001,-1974.108521,etive,etive F
455702.681201,6782138.221573001,-1953.488403,etive,etive F
456252.681201,6781638.221573001,-1929.4021,etive,etive F
456352.681201,6781588.221573001,-1885.206909,etive,etive F
455902.681201,6781538.221573001,-1974.125732,etive,etive F
455452.681201,6781788.221573001,-1967.75354,etive,etive F
456302.681201,6781938.221573001,-1902.205811,etive,etive F
455852.681201,6781788.221573001,-1942.609985,etive,etive F
456152.681201,6781688.221573001,-1905.1890870000002,etive,etive F
455352.681201,6781988.221573001,-1968.717407,etive,etive F
456252.681201,6782038.221573001,-1893.916748,etive,etive F
455802.681201,6781988.221573001,-1940.0673829999998,etive,etive F
455452.681201,6781588.221573001,-1949.895752,etive,etive F
455602.681201,6781938.221573001,-1961.3771969999998,etive,etive F
456252.681201,6781888.221573001,-1904.565674,etive,etive F
456352.681201,6781938.221573001,-1894.741455,etive,etive F
455152.681201,6782088.221573001,-1958.734009,etive,etive F
455852.681201,6781688.221573001,-1951.03479,etive,etive F
455152.681201,6781988.221573001,-1961.20105,etive,etive F
456102.681201,6782038.221573001,-1919.6973879999998,etive,etive F
455502.681201,6781888.221573001,-1960.464478,etive,etive F
455252.681201,6781938.221573001,-1963.511597,etive,etive F
455352.681201,6782138.221573001,-1966.1813960000002,etive,etive F
456052.681201,6781588.221573001,-1983.0408940000002,etive,etive F
455252.681201,6781638.221573001,-1949.9195559999998,etive,etive F
455402.681201,6781688.221573001,-1950.384155,etive,etive F
456102.681201,6781838.221573001,-1927.234497,etive,etive F
456402.681201,6781938.221573001,-1886.35498,etive,etive F
456452.681201,6781888.221573001,-1874.238892,etive,etive F
455652.681201,6782038.221573001,-1955.2752690000002,etive,etive F
456252.681201,6782038.221573001,-1893.916748,etive,etive F
455152.681201,6781688.221573001,-1957.1187739999998,etive,etive F
455202.681201,6782138.221573001,-1943.960693,etive,etive F
455252.681201,6782038.221573001,-1961.890015,etive,etive F
455052.681201,6782138.221573001,-1956.630127,etive,etive F
455652.681201,6782138.221573001,-1958.817139,etive,etive F
456352.681201,6782038.221573001,-1885.691162,etive,etive F
456252.681201,6781938.221573001,-1903.3500980000001,etive,etive F
456052.681201,6781788.221573001,-1933.105469,etive,etive F
455052.681201,6782138.221573001,-1956.630127,etive,etive F
455452.681201,6781538.221573001,-1961.913574,etive,etive F
456152.681201,6781938.221573001,-1912.1961670000003,etive,etive F
455552.681201,6781688.221573001,-1943.344238,etive,etive F
455302.681201,6781588.221573001,-1952.484741,etive,etive F
455552.681201,6781638.221573001,-1956.429932,etive,etive F
455652.681201,6781738.221573001,-1943.088989,etive,etive F
455202.681201,6782038.221573001,-1959.765625,etive,etive F
455902.681201,6781738.221573001,-1944.584595,etive,etive F
456217.229144,6782619.824357,-1837.1738280000002,etive,etive G
455917.229144,6783069.824357,-1891.695068,etive,etive G
455767.229144,6782919.824357,-1908.022827,etive,etive G
455767.229144,6783369.824357,-1905.728882,etive,etive G
455817.229144,6782419.824357,-1883.257568,etive,etive G
456017.229144,6783469.824357,-1883.1315920000002,etive,etive G
456317.229144,6782369.824357,-1830.988892,etive,etive G
455567.229144,6783219.824357,-1926.3377690000002,etive,etive G
456017.229144,6782669.824357,-1850.727905,etive,etive G
456017.229144,6782519.824357,-1842.182495,etive,etive G
455817.229144,6782369.824357,-1879.5378420000002,etive,etive G
455267.229144,6782519.824357,-1967.347656,etive,etive G
456167.229144,6782619.824357,-1836.511108,etive,etive G
455817.229144,6782469.824357,-1890.3680420000003,etive,etive G
455617.229144,6783019.824357,-1939.7565920000002,etive,etive G
456367.229144,6783369.824357,-1811.8309329999997,etive,etive G
456067.229144,6782969.824357,-1871.252686,etive,etive G
455867.229144,6782819.824357,-1895.4823,etive,etive G
455517.229144,6782669.824357,-1938.999268,etive,etive G
455517.229144,6782669.824357,-1938.999268,etive,etive G
455717.229144,6782469.824357,-1905.5686039999998,etive,etive G
455417.229144,6782419.824357,-1939.797119,etive,etive G
456217.229144,6782369.824357,-1846.729248,etive,etive G
456017.229144,6783069.824357,-1872.9943850000002,etive,etive G
456117.229144,6782269.824357,-1856.774048,etive,etive G
456367.229144,6783219.824357,-1804.567139,etive,etive G
456217.229144,6783419.824357,-1825.772339,etive,etive G
456117.229144,6783069.824357,-1863.703857,etive,etive G
456017.229144,6783369.824357,-1877.301147,etive,etive G
456117.229144,6782719.824357,-1840.6534420000003,etive,etive G
455717.229144,6783419.824357,-1913.0609129999998,etive,etive G
455367.229144,6782969.824357,-1959.907959,etive,etive G
455967.229144,6782369.824357,-1860.94458,etive,etive G
456017.229144,6783469.824357,-1883.1315920000002,etive,etive G
456267.229144,6782419.824357,-1849.9971920000003,etive,etive G
456017.229144,6782419.824357,-1853.839355,etive,etive G
455567.229144,6782769.824357,-1928.1702879999998,etive,etive G
456017.229144,6782369.824357,-1856.1944579999997,etive,etive G
455767.229144,6782519.824357,-1896.554199,etive,etive G
455167.229144,6782719.824357,-1959.255005,etive,etive G
456417.229144,6782719.824357,-1791.232666,etive,etive G
456467.229144,6782369.824357,-1792.94397,etive,etive G
455567.229144,6782969.824357,-1947.980469,etive,etive G
456417.229144,6782469.824357,-1807.48938,etive,etive G
456067.229144,6782369.824357,-1852.627686,etive,etive G
456017.229144,6783569.824357,-1889.5053710000002,etive,etive G
456117.229144,6782919.824357,-1856.1221920000003,etive,etive G
456117.229144,6782319.824357,-1852.727295,etive,etive G
455967.229144,6782769.824357,-1875.00354,etive,etive G
456267.229144,6782269.824357,-1830.092529,etive,etive G
455767.229144,6782769.824357,-1896.088257,etive,etive G
455667.229144,6782869.824357,-1921.6551510000002,etive,etive G
456467.229144,6782369.824357,-1792.94397,etive,etive G
455817.229144,6783419.824357,-1905.9003910000001,etive,etive G
455867.229144,6783269.824357,-1894.488037,etive,etive G
456217.229144,6782319.824357,-1843.269043,etive,etive G
456267.229144,6782419.824357,-1849.9971920000003,etive,etive G
455267.229144,6782719.824357,-1961.7521969999998,etive,etive G
456217.229144,6783019.824357,-1829.6269530000002,etive,etive G
456317.229144,6782969.824357,-1810.033936,etive,etive G
455817.229144,6783419.824357,-1905.9003910000001,etive,etive G
456117.229144,6782869.824357,-1851.332031,etive,etive G
456217.229144,6782269.824357,-1841.907471,etive,etive G
456017.229144,6782269.824357,-1870.932495,etive,etive G
456217.229144,6782969.824357,-1827.587036,etive,etive G
455767.229144,6783369.824357,-1905.728882,etive,etive G
455517.229144,6782819.824357,-1941.5874019999999,etive,etive G
455667.229144,6783369.824357,-1915.6153559999998,etive,etive G
455567.229144,6782319.824357,-1950.636841,etive,etive G
455367.229144,6782669.824357,-1961.889404,etive,etive G
456417.229144,6783269.824357,-1804.438843,etive,etive G
456217.229144,6782319.824357,-1843.269043,etive,etive G
455617.229144,6782369.824357,-1922.059937,etive,etive G
455467.229144,6782819.824357,-1950.731689,etive,etive G
456017.229144,6782719.824357,-1843.342041,etive,etive G
455367.229144,6782469.824357,-1954.4465329999998,etive,etive G
455867.229144,6783269.824357,-1894.488037,etive,etive G
456017.229144,6782519.824357,-1842.182495,etive,etive G
456367.229144,6783419.824357,-1815.075439,etive,etive G
455617.229144,6782569.824357,-1931.225464,etive,etive G
455767.229144,6783419.824357,-1909.606323,etive,etive G
456367.229144,6782669.824357,-1799.098267,etive,etive G
456067.229144,6782319.824357,-1859.120972,etive,etive G
456367.229144,6783569.824357,-1829.639282,etive,etive G
455567.229144,6783069.824357,-1940.714111,etive,etive G
455717.229144,6782419.824357,-1896.8350829999997,etive,etive G
456117.229144,6782719.824357,-1840.6534420000003,etive,etive G
455167.229144,6782519.824357,-1967.914185,etive,etive G
455667.229144,6782569.824357,-1919.7451170000002,etive,etive G
455267.229144,6782519.824357,-1967.347656,etive,etive G
455867.229144,6782719.824357,-1874.130127,etive,etive G
455267.229144,6782519.824357,-1967.347656,etive,etive G
455667.229144,6783269.824357,-1922.734131,etive,etive G
455367.229144,6782369.824357,-1950.343384,etive,etive G
455367.229144,6783019.824357,-1967.454346,etive,etive G
456217.229144,6783669.824357,-1824.893311,etive,etive G
456417.229144,6783469.824357,-1828.6784670000002,etive,etive G
456167.229144,6783119.824357,-1848.734863,etive,etive G
456267.229144,6783369.824357,-1816.932861,etive,etive G
455917.229144,6782819.824357,-1896.5284420000003,etive,etive G
454754.505267,6784236.4759680005,-1962.532959,fault3,fault3
454854.505267,6785586.4759680005,-2104.03125,fault3,fault3
454854.505267,6784586.4759680005,-2067.421143,fault3,fault3
454804.505267,6781486.4759680005,-1867.183838,fault3,fault3
455204.505267,6783036.4759680005,-1967.141479,fault3,fault3
455004.505267,6785586.4759680005,-2152.231445,fault3,fault3
454204.505267,6784436.4759680005,-1802.347778,fault3,fault3
454954.505267,6784136.4759680005,-2034.469482,fault3,fault3
454554.505267,6784586.4759680005,-2011.824463,fault3,fault3
454804.505267,6782486.4759680005,-1912.9937739999998,fault3,fault3
455304.505267,6781386.4759680005,-1991.0490719999998,fault3,fault3
454954.505267,6785486.4759680005,-2172.205811,fault3,fault3
455004.505267,6784936.4759680005,-2160.574951,fault3,fault3
454904.505267,6784736.4759680005,-2083.34668,fault3,fault3
455004.505267,6782386.4759680005,-1929.454834,fault3,fault3
454604.505267,6782136.4759680005,-1889.546143,fault3,fault3
454554.505267,6784336.4759680005,-1888.984497,fault3,fault3
454404.505267,6782986.4759680005,-1743.601685,fault3,fault3
455004.505267,6784586.4759680005,-2120.280029,fault3,fault3
455004.505267,6785936.4759680005,-2189.477295,fault3,fault3
455454.505267,6781536.4759680005,-1997.647949,fault3,fault3
454604.505267,6785036.4759680005,-1957.796753,fault3,fault3
454404.505267,6785286.4759680005,-1923.095093,fault3,fault3
455104.505267,6782886.4759680005,-1960.614136,fault3,fault3
454804.505267,6783686.4759680005,-2009.63562,fault3,fault3
454604.505267,6782736.4759680005,-1828.723145,fault3,fault3
454404.505267,6783136.4759680005,-1808.8371579999998,fault3,fault3
454754.505267,6781336.4759680005,-1835.042236,fault3,fault3
455104.505267,6782186.4759680005,-1946.496826,fault3,fault3
454304.505267,6783486.4759680005,-1930.6184079999998,fault3,fault3
455204.505267,6781286.4759680005,-1984.3096920000003,fault3,fault3
454354.505267,6782236.4759680005,-1793.4794920000002,fault3,fault3
454354.505267,6783186.4759680005,-1871.5614010000002,fault3,fault3
454804.505267,6783936.4759680005,-2034.0328370000002,fault3,fault3
454204.505267,6780386.4759680005,-2130.2033690000003,fault3,fault3
454854.505267,6784236.4759680005,-1989.433716,fault3,fault3
455054.505267,6781936.4759680005,-1964.0487059999998,fault3,fault3
454554.505267,6785586.4759680005,-1986.43689,fault3,fault3
454404.505267,6780836.4759680005,-2124.0517579999996,fault3,fault3
454104.505267,6780386.4759680005,-2094.810059,fault3,fault3
455004.505267,6786036.4759680005,-2139.667969,fault3,fault3
455054.505267,6782436.4759680005,-1940.9783940000002,fault3,fault3
454454.505267,6781036.4759680005,-1963.956787,fault3,fault3
454454.505267,6783086.4759680005,-1781.0175780000002,fault3,fault3
454554.505267,6785036.4759680005,-1940.8999019999999,fault3,fault3
454754.505267,6782086.4759680005,-1908.655518,fault3,fault3
454554.505267,6783236.4759680005,-1960.9705809999998,fault3,fault3
454604.505267,6782286.4759680005,-1809.6319579999997,fault3,fault3
454754.505267,6784586.4759680005,-2067.5471190000003,fault3,fault3
455604.505267,6781186.4759680005,-2114.47583,fault3,fault3
454604.505267,6782986.4759680005,-1817.51355,fault3,fault3
454354.505267,6782636.4759680005,-1779.2130129999998,fault3,fault3
454954.505267,6784436.4759680005,-2084.998291,fault3,fault3
454804.505267,6783436.4759680005,-2094.688965,fault3,fault3
454454.505267,6784586.4759680005,-1955.494507,fault3,fault3
454554.505267,6781186.4759680005,-1863.2756350000002,fault3,fault3
454654.505267,6784186.4759680005,-1962.28833,fault3,fault3
454454.505267,6785186.4759680005,-1952.8452149999998,fault3,fault3
455354.505267,6781486.4759680005,-1983.946045,fault3,fault3
455004.505267,6784486.4759680005,-2122.0107420000004,fault3,fault3
454804.505267,6783636.4759680005,-2015.7861329999998,fault3,fault3
454904.505267,6782936.4759680005,-1882.3343510000002,fault3,fault3
454504.505267,6785786.4759680005,-1941.180664,fault3,fault3
454804.505267,6782636.4759680005,-1907.5830079999998,fault3,fault3
455004.505267,6781286.4759680005,-1924.5368649999998,fault3,fault3
454554.505267,6782186.4759680005,-1847.5993649999998,fault3,fault3
454904.505267,6780986.4759680005,-2133.001221,fault3,fault3
454754.505267,6781086.4759680005,-1980.589355,fault3,fault3
454904.505267,6782236.4759680005,-1896.44812,fault3,fault3
453954.505267,6780386.4759680005,-2034.434814,fault3,fault3
454354.505267,6780936.4759680005,-1985.805176,fault3,fault3
454404.505267,6782486.4759680005,-1845.98938,fault3,fault3
455054.505267,6781486.4759680005,-1937.75061,fault3,fault3
454304.505267,6784886.4759680005,-2003.908936,fault3,fault3
454754.505267,6785836.4759680005,-2018.988159,fault3,fault3
454704.505267,6781086.4759680005,-1953.903687,fault3,fault3
454304.505267,6784786.4759680005,-1906.347412,fault3,fault3
454504.505267,6782986.4759680005,-1778.855225,fault3,fault3
455554.505267,6781336.4759680005,-2040.404175,fault3,fault3
454404.505267,6785336.4759680005,-1912.52063,fault3,fault3
454554.505267,6783136.4759680005,-1824.847168,fault3,fault3
455154.505267,6782536.4759680005,-1975.286743,fault3,fault3
454004.505267,6780436.4759680005,-2078.243896,fault3,fault3
455654.505267,6781336.4759680005,-2062.386719,fault3,fault3
454704.505267,6785186.4759680005,-2083.095459,fault3,fault3
455454.505267,6781136.4759680005,-2117.20166,fault3,fault3
454354.505267,6783136.4759680005,-1824.836304,fault3,fault3
454154.505267,6780436.4759680005,-2135.600586,fault3,fault3
454504.505267,6783786.4759680005,-1882.523438,fault3,fault3
454854.505267,6785136.4759680005,-2162.6635739999997,fault3,fault3
454854.505267,6784986.4759680005,-2094.450195,fault3,fault3
455104.505267,6781486.4759680005,-1945.958618,fault3,fault3
454704.505267,6784236.4759680005,-1950.436646,fault3,fault3
454904.505267,6785036.4759680005,-2101.942139,fault3,fault3
455504.505267,6781486.4759680005,-2000.595093,fault3,fault3
455004.505267,6782786.4759680005,-1951.5986329999998,fault3,fault3
454604.505267,6782786.4759680005,-1808.286377,fault3,fault3
455004.505267,6783136.4759680005,-1976.418091,fault3,fault3
454304.505267,6784886.4759680005,-2003.908936,fault3,fault3
454554.505267,6784536.4759680005,-2007.43811,fault3,fault3
452433.6039,6783120.601944,-2140.404053,fault4,fault4
453233.6039,6784520.601944,-2199.701904,fault4,fault4
453583.6039,6786470.601944,-1794.122314,fault4,fault4
452783.6039,6781120.601944,-1941.558594,fault4,fault4
452983.6039,6785570.601944,-2015.2409670000002,fault4,fault4
453383.6039,6781320.601944,-2139.2146,fault4,fault4
453333.6039,6785420.601944,-2150.291748,fault4,fault4
452883.6039,6781420.601944,-2044.7363280000002,fault4,fault4
452633.6039,6783220.601944,-2187.253418,fault4,fault4
454133.6039,6787020.601944,-2020.164795,fault4,fault4
453083.6039,6784420.601944,-2167.5854489999997,fault4,fault4
453933.6039,6786870.601944,-1944.782471,fault4,fault4
452683.6039,6783670.601944,-2140.15332,fault4,fault4
454083.6039,6787870.601944,-1985.170166,fault4,fault4
453383.6039,6785320.601944,-2159.975342,fault4,fault4
452233.6039,6783870.601944,-2000.328125,fault4,fault4
452533.6039,6782520.601944,-2124.939209,fault4,fault4
452733.6039,6783470.601944,-2191.7854,fault4,fault4
454683.6039,6786320.601944,-2187.224121,fault4,fault4
453183.6039,6785320.601944,-2195.038086,fault4,fault4
454083.6039,6787520.601944,-1938.0565190000002,fault4,fault4
452433.6039,6783670.601944,-2090.819336,fault4,fault4
452983.6039,6782170.601944,-2180.040283,fault4,fault4
453783.6039,6785770.601944,-2142.618408,fault4,fault4
454483.6039,6787670.601944,-2122.7966309999997,fault4,fault4
453533.6039,6780720.601944,-2132.737305,fault4,fault4
454733.6039,6786970.601944,-2187.7080079999996,fault4,fault4
452933.6039,6780870.601944,-2026.5419920000002,fault4,fault4
452883.6039,6781870.601944,-2117.169678,fault4,fault4
453133.6039,6785170.601944,-2172.8544920000004,fault4,fault4
451783.6039,6783020.601944,-1988.252075,fault4,fault4
453483.6039,6786020.601944,-1953.453613,fault4,fault4
454183.6039,6786620.601944,-2072.0517579999996,fault4,fault4
453633.6039,6786420.601944,-1813.7634280000002,fault4,fault4
452433.6039,6785370.601944,-1949.345459,fault4,fault4
452633.6039,6783670.601944,-2131.184326,fault4,fault4
452583.6039,6781920.601944,-2024.735107,fault4,fault4
454183.6039,6787520.601944,-1925.2207030000002,fault4,fault4
454033.6039,6786670.601944,-2033.223877,fault4,fault4
453683.6039,6785370.601944,-2165.915771,fault4,fault4
451783.6039,6782970.601944,-1979.382202,fault4,fault4
452683.6039,6781820.601944,-2058.2734379999997,fault4,fault4
453583.6039,6786120.601944,-1938.254028,fault4,fault4
452183.6039,6782820.601944,-2099.978516,fault4,fault4
453883.6039,6787170.601944,-1938.421997,fault4,fault4
453683.6039,6786120.601944,-1960.406616,fault4,fault4
452533.6039,6783470.601944,-2175.204346,fault4,fault4
454683.6039,6788070.601944,-2150.391846,fault4,fault4
452683.6039,6781670.601944,-2058.566406,fault4,fault4
453483.6039,6785620.601944,-2082.160889,fault4,fault4
452133.6039,6782420.601944,-2030.601807,fault4,fault4
454233.6039,6786020.601944,-2124.762207,fault4,fault4
454833.6039,6788220.601944,-2173.760254,fault4,fault4
453033.6039,6785570.601944,-2011.311646,fault4,fault4
452983.6039,6781020.601944,-2013.702759,fault4,fault4
452683.6039,6784820.601944,-2015.440674,fault4,fault4
453683.6039,6787020.601944,-1884.0056149999998,fault4,fault4
453633.6039,6786620.601944,-1807.398071,fault4,fault4
452033.6039,6783370.601944,-2081.535889,fault4,fault4
453733.6039,6786970.601944,-1889.5382079999997,fault4,fault4
452533.6039,6784170.601944,-1988.8842769999999,fault4,fault4
454533.6039,6788170.601944,-2092.066406,fault4,fault4
452633.6039,6784720.601944,-2005.5842289999998,fault4,fault4
453283.6039,6784920.601944,-2199.786377,fault4,fault4
452333.6039,6783670.601944,-2068.389893,fault4,fault4
453733.6039,6785720.601944,-2133.798096,fault4,fault4
452683.6039,6781620.601944,-2048.394775,fault4,fault4
451933.6039,6783520.601944,-2012.9946289999998,fault4,fault4
451833.6039,6782670.601944,-1922.598267,fault4,fault4
452333.6039,6781520.601944,-1944.503418,fault4,fault4
454283.6039,6786120.601944,-2064.7114260000003,fault4,fault4
453533.6039,6786970.601944,-1892.1146239999998,fault4,fault4
452533.6039,6783120.601944,-2160.863037,fault4,fault4
454533.6039,6788120.601944,-2111.375,fault4,fault4
454183.6039,6788070.601944,-1980.8027339999999,fault4,fault4
452183.6039,6782720.601944,-2044.210693,fault4,fault4
454433.6039,6786370.601944,-2139.367432,fault4,fault4
452233.6039,6783570.601944,-2093.767822,fault4,fault4
453533.6039,6786220.601944,-1896.053711,fault4,fault4
454633.6039,6787020.601944,-2146.441406,fault4,fault4
453483.6039,6785320.601944,-2154.275635,fault4,fault4
452183.6039,6781720.601944,-1993.0596920000003,fault4,fault4
452633.6039,6784770.601944,-2007.960205,fault4,fault4
452533.6039,6785370.601944,-1966.484253,fault4,fault4
454333.6039,6787720.601944,-2063.230713,fault4,fault4
452633.6039,6783170.601944,-2186.885986,fault4,fault4
454483.6039,6787520.601944,-2116.332031,fault4,fault4
453333.6039,6785470.601944,-2134.5541989999997,fault4,fault4
454583.6039,6788770.601944,-2158.5830079999996,fault4,fault4
451833.6039,6782420.601944,-1924.727661,fault4,fault4
453833.6039,6786270.601944,-1944.1340329999998,fault4,fault4
452883.6039,6785420.601944,-2095.5939940000003,fault4,fault4
454533.6039,6786220.601944,-2124.054443,fault4,fault4
454583.6039,6787920.601944,-2113.091064,fault4,fault4
453433.6039,6785820.601944,-2007.776733,fault4,fault4
454483.6039,6788770.601944,-2110.578125,fault4,fault4
454483.6039,6788770.601944,-2110.578125,fault4,fault4
454133.6039,6785870.601944,-2180.956299,fault4,fault4
453883.6039,6786470.601944,-1916.596313,fault4,fault4
454133.6039,6787670.601944,-1987.893555,fault4,fault4
452078.351825,6780821.772599,-1887.8544920000002,ness,ness A
451378.351825,6780771.772599,-2027.422607,ness,ness A
453578.351825,6788071.772599,-1971.051636,ness,ness A
453428.351825,6788321.772599,-2004.1859129999998,ness,ness A
453228.351825,6786121.772599,-1924.346802,ness,ness A
451428.351825,6782821.772599,-2062.167236,ness,ness A
453028.351825,6785771.772599,-1916.514893,ness,ness A
453328.351825,6786621.772599,-1937.086426,ness,ness A
452228.351825,6785471.772599,-2004.105591,ness,ness A
451978.351825,6780521.772599,-1935.1776120000002,ness,ness A
452778.351825,6785871.772599,-1961.917603,ness,ness A
452978.351825,6787921.772599,-2058.357666,ness,ness A
451728.351825,6782421.772599,-1956.545898,ness,ness A
452828.351825,6786521.772599,-1968.574829,ness,ness A
451378.351825,6782921.772599,-2074.767334,ness,ness A
451478.351825,6781371.772599,-2013.309448,ness,ness A
453078.351825,6787321.772599,-2009.8927,ness,ness A
451328.351825,6781421.772599,-2048.288086,ness,ness A
453228.351825,6787571.772599,-2003.387939,ness,ness A
453278.351825,6787071.772599,-1976.340332,ness,ness A
452728.351825,6786871.772599,-2001.574951,ness,ness A
451728.351825,6783771.772599,-1998.592041,ness,ness A
451978.351825,6785371.772599,-1994.973022,ness,ness A
451478.351825,6782971.772599,-2065.814941,ness,ness A
453678.351825,6788171.772599,-1945.57312,ness,ness A
451978.351825,6781371.772599,-1896.961304,ness,ness A
452028.351825,6784771.772599,-1985.605347,ness,ness A
452678.351825,6785871.772599,-1965.3378910000001,ness,ness A
451928.351825,6780821.772599,-1923.265259,ness,ness A
451678.351825,6782021.772599,-1951.591309,ness,ness A
452678.351825,6786071.772599,-1949.213257,ness,ness A
451928.351825,6783871.772599,-1963.866943,ness,ness A
452178.351825,6780621.772599,-1875.510864,ness,ness A
453728.351825,6788371.772599,-1955.89502,ness,ness A
452228.351825,6784921.772599,-1975.5069579999997,ness,ness A
452078.351825,6785721.772599,-1993.113892,ness,ness A
452928.351825,6788521.772599,-2070.44165,ness,ness A
451828.351825,6785371.772599,-2009.7366940000002,ness,ness A
452278.351825,6785371.772599,-1991.2679440000002,ness,ness A
453328.351825,6787621.772599,-1998.22644,ness,ness A
451628.351825,6784471.772599,-2033.9741210000002,ness,ness A
453478.351825,6788521.772599,-2026.704346,ness,ness A
453028.351825,6785821.772599,-1923.357666,ness,ness A
451628.351825,6781921.772599,-1969.0867920000003,ness,ness A
453078.351825,6787521.772599,-2020.300659,ness,ness A
451478.351825,6783571.772599,-2048.350342,ness,ness A
452978.351825,6786071.772599,-1953.8659670000002,ness,ness A
452578.351825,6788171.772599,-2068.871582,ness,ness A
452478.351825,6784721.772599,-1977.057983,ness,ness A
451528.351825,6781021.772599,-2008.770386,ness,ness A
453628.351825,6787321.772599,-1932.817139,ness,ness A
451428.351825,6780821.772599,-2023.7716059999998,ness,ness A
451528.351825,6783571.772599,-2034.914551,ness,ness A
452028.351825,6781921.772599,-1913.6502690000002,ness,ness A
452778.351825,6787171.772599,-2029.412964,ness,ness A
452028.351825,6781821.772599,-1903.570435,ness,ness A
452228.351825,6785321.772599,-1990.970825,ness,ness A
452728.351825,6786671.772599,-2003.323975,ness,ness A
451478.351825,6781471.772599,-2010.893555,ness,ness A
451928.351825,6781671.772599,-1931.44458,ness,ness A
452078.351825,6781521.772599,-1895.5830079999998,ness,ness A
453628.351825,6787421.772599,-1918.765625,ness,ness A
452878.351825,6788121.772599,-2067.832031,ness,ness A
451628.351825,6783571.772599,-2012.1500239999998,ness,ness A
451328.351825,6783671.772599,-2078.730957,ness,ness A
451728.351825,6783171.772599,-1982.887207,ness,ness A
451528.351825,6782671.772599,-2027.1040039999998,ness,ness A
451478.351825,6784471.772599,-2050.445068,ness,ness A
451628.351825,6784471.772599,-2033.9741210000002,ness,ness A
451728.351825,6782221.772599,-1962.467896,ness,ness A
451828.351825,6780571.772599,-1940.088257,ness,ness A
452678.351825,6786271.772599,-1953.148926,ness,ness A
451528.351825,6784471.772599,-2039.512573,ness,ness A
451628.351825,6782421.772599,-1988.451904,ness,ness A
452728.351825,6785921.772599,-1956.561768,ness,ness A
451528.351825,6784421.772599,-2028.5759280000002,ness,ness A
452928.351825,6786971.772599,-2008.586304,ness,ness A
451478.351825,6781221.772599,-2011.913452,ness,ness A
451778.351825,6780671.772599,-1920.6231690000002,ness,ness A
451378.351825,6783871.772599,-2065.935059,ness,ness A
451628.351825,6782221.772599,-1970.1226809999998,ness,ness A
452828.351825,6788171.772599,-2069.037598,ness,ness A
452678.351825,6786921.772599,-1999.890503,ness,ness A
452528.351825,6785021.772599,-1950.487305,ness,ness A
451378.351825,6783721.772599,-2071.580078,ness,ness A
451428.351825,6783071.772599,-2067.520996,ness,ness A
452028.351825,6784171.772599,-1943.409546,ness,ness A
451728.351825,6782321.772599,-1955.803955,ness,ness A
451928.351825,6780871.772599,-1921.847656,ness,ness A
451278.351825,6781371.772599,-2056.119385,ness,ness A
453828.351825,6787721.772599,-1914.5914309999998,ness,ness A
451778.351825,6784121.772599,-1997.491943,ness,ness A
452228.351825,6785571.772599,-1995.0563960000002,ness,ness A
452578.351825,6784821.772599,-1960.832642,ness,ness A
453528.351825,6787921.772599,-1973.8409420000003,ness,ness A
451528.351825,6781321.772599,-2003.46167,ness,ness A
452078.351825,6785721.772599,-1993.113892,ness,ness A
451678.351825,6785671.772599,-2044.283325,ness,ness A
451378.351825,6783821.772599,-2074.063965,ness,ness A
453128.351825,6787071.772599,-1994.561157,ness,ness A
453947.278583,6785103.768204,-1935.2210690000002,ness,ness B
453647.278583,6782753.768204,-1892.593018,ness,ness B
453047.278583,6782453.768204,-1959.391357,ness,ness B
453797.278583,6784253.768204,-1925.390259,ness,ness B
453847.278583,6784753.768204,-1950.666748,ness,ness B
